id, sequence_id,probability_of_presequence, prediction,cleavage_site, net_charge, position_tom_20_motif, position_amphypathic_alpha_helix, BHHPPP, BPHBHH, HBHHBb, HBHHbB, HHBHHB, HHBPHB, HHBPHH, HHBPHP, HHHBBH, HHHBPH, HHHHBB, HHPBHH, HPBHHP, PHHBPH,unnamed
1081, NP_001001790 GeneID:401505 TOMM5,0.003, No mitochondrial presequence, 30(MPP),0.033, , 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1082, NP_219480 GeneID:92014 SLC25A51,0, No mitochondrial presequence, 74(MPP),0.054," 31-35,51-55", 19-28-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1083, NP_000683 GeneID:219 ALDH1B1,0.997, Possessing mitochondrial presequence, 19(MPP),0.211," 1-5,6-10,65-69,76-80,79-83", 1-10-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1084, NP_000135 GeneID:2395 FXN,0.996, Possessing mitochondrial presequence, 41(MPP),0.122, 95-99, 1-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1085, NP_852090 GeneID:2395 FXN,0.996, Possessing mitochondrial presequence, 41(MPP),0.122, 95-99, 1-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1086, NP_060809 GeneID:55312 RFK,0.299, No mitochondrial presequence, 19(MPP),0.211, 58-62, 12-23-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1087, NP_112202 GeneID:81689 ISCA1,0.988, Possessing mitochondrial presequence, 23(MPP),0.261, , 5-15-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1088, NP_076982 GeneID:79048 SECISBP2,0, No mitochondrial presequence, 27(MPP),-0.037, 24-28, 16-27-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1089, NP_001269618 GeneID:79048 SECISBP2,0.282, No mitochondrial presequence, 29(MPP),0.069," 1-5,14-18", 10-19-high, -, -, -, -, 1-6, -, 4-9, -, -, -, -, 13-18, 14-19, -, 
1090, NP_001269619 GeneID:79048 SECISBP2,0, No mitochondrial presequence, 53(MPP),-0.019, , 9-18-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1091, NP_001269617 GeneID:79048 SECISBP2,0, No mitochondrial presequence, 27(MPP),-0.037, 24-28, 16-27-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1092, NP_060389 GeneID:55014 STX17,0, No mitochondrial presequence, 61(MPP),0.049," 17-21,20-24,72-76,87-91", 13-22-high, -, -, -, -, -, -, -, -, -, -, -, 16-21, -, -, 
1093, NP_061924 GeneID:54534 MRPL50,0.877, Possessing mitochondrial presequence, 57(MPP),0.07, , 21-30-low, -, -, -, -, -, -, -, 2-7, -, 1-6, -, -, -, -, 
1094, NP_056284 GeneID:25934 NIPSNAP3A,0.997, Possessing mitochondrial presequence, 64(MPP),0.062," 8-12,84-88", 4-13-high, -, -, -, -, -, -, 3-8, -, -, 2-7, -, 7-12, -, -, 
1095, NP_060846 GeneID:55335 NIPSNAP3B,0.996, Possessing mitochondrial presequence, 16(MPP),0.188," 8-12,84-88", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1095, NP_060846 GeneID:55335 NIPSNAP3B,0.996, Possessing mitochondrial presequence, 17(Icp55*),0.188," 8-12,84-88", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1096, NP_112496 GeneID:81932 HDHD3,0.5, Possessing mitochondrial presequence, 55(MPP),0.055, , 20-29-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1097, NP_001002913 GeneID:138428 PTRH1,0.922, Possessing mitochondrial presequence, 46(MPP),0.152," 13-17,17-21", 11-21-high, -, -, -, -, -, -, -, -, -, -, -, 16-21, 13-18, -, 
1098, NP_004948 GeneID:2356 FPGS,0.996, Possessing mitochondrial presequence, 31(MPP),0.194, 48-52, 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1098, NP_004948 GeneID:2356 FPGS,0.996, Possessing mitochondrial presequence, 32(Icp55*),0.194, 48-52, 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1099, NP_001275732 GeneID:2356 FPGS,0.996, Possessing mitochondrial presequence, 31(MPP),0.194, 48-52, 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1099, NP_001275732 GeneID:2356 FPGS,0.996, Possessing mitochondrial presequence, 32(Icp55*),0.194, 48-52, 1-12-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1100, NP_001018088 GeneID:2356 FPGS,0, No mitochondrial presequence, 70(MPP),0, , 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1101, NP_945176 GeneID:80142 PTGES2,0, No mitochondrial presequence, 45(MPP),0," 51-55,86-90", 9-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1102, NP_079348 GeneID:80142 PTGES2,0.574, Possessing mitochondrial presequence, 58(MPP),0.121," 4-8,7-11", 2-11-high, -, -, -, -, 4-9, -, -, -, -, -, -, -, -, -, 
1103, NP_443133 GeneID:114789 SLC25A25,0, No mitochondrial presequence, 50(MPP),-0.02, 72-76, 10-19-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1104, NP_001252543 GeneID:114789 SLC25A25,0.03, No mitochondrial presequence, 16(MPP),0.062," 5-9,92-96", 1-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1105, NP_001243264 GeneID:80142 PTGES2,0, No mitochondrial presequence, 45(MPP),0," 51-55,86-90", 9-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1106, NP_001006643 GeneID:114789 SLC25A25,0.029, No mitochondrial presequence, 16(MPP),0.062," 5-9,92-96", 1-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1107, NP_001006642 GeneID:114789 SLC25A25,0.007, No mitochondrial presequence, 9(MPP),0.111," 6-10,50-54,86-90", 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1108, NP_057119 GeneID:51117 COQ4,0.996, Possessing mitochondrial presequence, 21(MPP),0.19," 9-13,47-51", 3-12-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1109, NP_004426 GeneID:2021 ENDOG,0.116, No mitochondrial presequence, 28(MPP),0.143, , 16-25-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1110, NP_001267716 GeneID:6834 SURF1,0.014, No mitochondrial presequence, 29(MPP),0.069, , 3-12-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1111, NP_003163 GeneID:6834 SURF1,0.989, Possessing mitochondrial presequence, 44(MPP),0.159, , 21-30-high, -, -, -, -, -, -, 24-29, -, -, 23-28, -, -, -, -, 
1112, NP_057118 GeneID:51116 MRPS2,0.922, Possessing mitochondrial presequence, 40(MPP),0.2, 8-12, 19-28-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1113, NP_001269873 GeneID:23203 PMPCA,0.034, No mitochondrial presequence, 20(MPP),0.15," 52-56,90-94", 4-13-low, -, -, -, -, -, 12-17, -, -, -, -, -, -, -, 11-16, 
1114, NP_001269875 GeneID:23203 PMPCA,0.034, No mitochondrial presequence, 20(MPP),0.15, 83-87, 4-13-low, -, -, -, -, -, 12-17, -, -, -, -, -, -, -, 11-16, 
1115, NP_055975 GeneID:23203 PMPCA,0.999, Possessing mitochondrial presequence, 33(MPP),0.182, 8-12, 8-17-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, -, -, 
1116, NP_001074318 GeneID:728489 DNLZ,1, Possessing mitochondrial presequence, 49(MPP),0.265," 9-13,23-27,86-90", 1-13-high, -, -, -, -, -, -, 1-6, -, -, -, -, -, -, -, 
1117, NP_115866 GeneID:64975 MRPL41,0.688, Possessing mitochondrial presequence, 10(MPP),0.1, 7-11, 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1118, NP_660160 GeneID:207063 DHRSX,0.546, Possessing mitochondrial presequence, 13(MPP),0.154," 6-10,10-14,60-64", 21-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1118, NP_660160 GeneID:207063 DHRSX,0.546, Possessing mitochondrial presequence, 14(Icp55*),0.154," 6-10,10-14,60-64", 21-30-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1119, NP_001116080 GeneID:3052 HCCS,0, No mitochondrial presequence, 70(MPP),0, , 2-11-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1120, NP_005324 GeneID:3052 HCCS,0, No mitochondrial presequence, 70(MPP),0, , 2-11-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1121, NP_001165462 GeneID:3052 HCCS,0, No mitochondrial presequence, 70(MPP),0, , 2-11-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1122, NP_077027 GeneID:79135 APOO,0.02, No mitochondrial presequence, 69(MPP),0.029," 1-5,67-71", 1-10-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1122, NP_077027 GeneID:79135 APOO,0.02, No mitochondrial presequence, 70(Icp55*),0.029," 1-5,67-71", 1-10-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1123, NP_001028755 GeneID:23597 ACOT9,0.816, Possessing mitochondrial presequence, 21(MPP),0.238," 1-5,5-9", 20-29-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1123, NP_001028755 GeneID:23597 ACOT9,0.816, Possessing mitochondrial presequence, 22(Icp55*),0.238," 1-5,5-9", 20-29-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1124, NP_001032248 GeneID:23597 ACOT9,0.848, Possessing mitochondrial presequence, 21(MPP),0.238," 1-5,5-9", 20-29-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1124, NP_001032248 GeneID:23597 ACOT9,0.848, Possessing mitochondrial presequence, 22(Icp55*),0.238," 1-5,5-9", 20-29-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1125, NP_005382 GeneID:5165 PDK3,0.257, No mitochondrial presequence, 57(MPP),0.123, 3-7, 8-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1126, NP_001135858 GeneID:5165 PDK3,0.257, No mitochondrial presequence, 57(MPP),0.123, 3-7, 8-19-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1127, NP_000522 GeneID:5009 OTC,0.996, Possessing mitochondrial presequence, 24(MPP),0.125, , 14-25-high, -, -, -, -, -, 21-26, -, -, -, 20-25, -, -, -, -, 
1128, NP_001257387 GeneID:4128 MAOA,0.01, No mitochondrial presequence, 40(MPP),0.025," 28-32,37-41", 17-27-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1129, NP_000231 GeneID:4128 MAOA,0.003, No mitochondrial presequence, 52(MPP),-0.019," 10-14,28-32", 8-17-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1129, NP_000231 GeneID:4128 MAOA,0.003, No mitochondrial presequence, 53(Icp55*),-0.019," 10-14,28-32", 8-17-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1130, NP_000889 GeneID:4129 MAOB,0.012, No mitochondrial presequence, 43(MPP),0.023," 19-23,68-72,85-89", 21-30-low, -, -, -, -, 19-24, -, -, -, -, -, -, -, -, -, 
1130, NP_000889 GeneID:4129 MAOB,0.012, No mitochondrial presequence, 44(Icp55*),0.023," 19-23,68-72,85-89", 21-30-low, -, -, -, -, 19-24, -, -, -, -, -, -, -, -, -, 
1131, NP_000023 GeneID:212 ALAS2,0.99, Possessing mitochondrial presequence, 38(MPP),0.105," 22-26,85-89", 14-27-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1132, NP_001033057 GeneID:212 ALAS2,0.014, No mitochondrial presequence, 16(MPP),0.25, 46-50, 10-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1133, NP_001033056 GeneID:212 ALAS2,0.99, Possessing mitochondrial presequence, 38(MPP),0.105," 22-26,85-89", 14-27-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1134, NP_001258628 GeneID:22 ABCB7,0.996, Possessing mitochondrial presequence, 54(MPP),0.111, 81-85, 17-26-low, -, 7-12, -, -, -, 5-10, -, -, -, 4-9, -, -, -, -, 
1135, NP_001258627 GeneID:22 ABCB7,0.994, Possessing mitochondrial presequence, 30(MPP),0.133, 94-98, 17-26-low, -, 7-12, -, -, -, 5-10, -, -, -, 4-9, -, -, -, -, 
1136, NP_001258625 GeneID:22 ABCB7,0.996, Possessing mitochondrial presequence, 30(MPP),0.133, 80-84, 17-26-low, -, 7-12, -, -, -, 5-10, -, -, -, 4-9, -, -, -, -, 
1137, NP_004290 GeneID:22 ABCB7,0.996, Possessing mitochondrial presequence, 54(MPP),0.111, 81-85, 17-26-low, -, 7-12, -, -, -, 5-10, -, -, -, 4-9, -, -, -, -, 
1138, NP_001258626 GeneID:22 ABCB7,0.996, Possessing mitochondrial presequence, 30(MPP),0.133, 80-84, 17-26-low, -, 7-12, -, -, -, 5-10, -, -, -, 4-9, -, -, -, -, 
1139, NP_940852 GeneID:139322 APOOL,0.019, No mitochondrial presequence, 70(MPP),0.043, , 8-17-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1140, NP_001161444 GeneID:79979 TRMT2B,0.848, Possessing mitochondrial presequence, 55(MPP),0.127, 52-56, 11-20-high, -, 11-16, -, -, -, -, -, -, -, -, -, -, -, -, 
1141, NP_001161442 GeneID:79979 TRMT2B,0.848, Possessing mitochondrial presequence, 55(MPP),0.127, 52-56, 11-20-high, -, 11-16, -, -, -, -, -, -, -, -, -, -, -, -, 
1142, NP_001161443 GeneID:79979 TRMT2B,0.846, Possessing mitochondrial presequence, 55(MPP),0.127, 52-56, 11-20-high, -, 11-16, -, -, -, -, -, -, -, -, -, -, -, -, 
1143, NP_079193 GeneID:79979 TRMT2B,0.848, Possessing mitochondrial presequence, 55(MPP),0.127, 52-56, 11-20-high, -, 11-16, -, -, -, -, -, -, -, -, -, -, -, -, 
1144, NP_004449 GeneID:2182 ACSL4,0.003, No mitochondrial presequence, 20(MPP),0.25," 38-42,42-46,74-78", 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1145, NP_075266 GeneID:2182 ACSL4,0.006, No mitochondrial presequence, 46(MPP),0.152," 79-83,83-87", 16-25-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1146, NP_001269127 GeneID:9016 SLC25A14,0, No mitochondrial presequence, 79(MPP),0.051," 52-56,56-60,93-97", 10-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1147, NP_001269125 GeneID:9016 SLC25A14,0.066, No mitochondrial presequence, 14(MPP),0.071," 84-88,88-92", 4-13-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1148, NP_001269124 GeneID:9016 SLC25A14,0.026, No mitochondrial presequence, 14(MPP),0.071," 87-91,91-95", 4-13-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1149, NP_001269126 GeneID:9016 SLC25A14,0.064, No mitochondrial presequence, 14(MPP),0.071," 84-88,88-92", 4-13-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1150, NP_060666 GeneID:55217 TMLHE,0.391, Possessing mitochondrial presequence, 82(MPP),0.037, , 9-18-low, -, -, -, -, -, -, -, -, 1-6, -, -, -, -, -, 
1151, NP_076423 GeneID:65991 FUNDC2,0.017, No mitochondrial presequence, 19(MPP),0.053, 66-70, 1-13-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1152, NP_001171726 GeneID:55217 TMLHE,0.377, No mitochondrial presequence, 82(MPP),0.037, , 9-18-low, -, -, -, -, -, -, -, -, 1-6, -, -, -, -, -, 
1153, NP_036359 GeneID:8225 GTPBP6,0.992, Possessing mitochondrial presequence, 35(MPP),0.229," 3-7,23-27", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1153, NP_036359 GeneID:8225 GTPBP6,0.992, Possessing mitochondrial presequence, 36(Icp55*),0.229," 3-7,23-27", 4-13-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1154, NP_001627 GeneID:293 SLC25A6,0.005, No mitochondrial presequence, 81(MPP),0.062, 78-82, 1-13-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1155, NP_009151 GeneID:11238 CA5B,0.996, Possessing mitochondrial presequence, 28(MPP),0.179," 25-29,92-96", 3-12-low, -, -, -, -, -, -, -, -, 18-23, -, -, -, -, -, 
1156, NP_001166926 GeneID:5160 PDHA1,1, Possessing mitochondrial presequence, 29(MPP),0.207," 1-5,8-12,20-24,64-68,90-94", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1156, NP_001166926 GeneID:5160 PDHA1,1, Possessing mitochondrial presequence, 30(Icp55*),0.207," 1-5,8-12,20-24,64-68,90-94", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1157, NP_001166927 GeneID:5160 PDHA1,1, Possessing mitochondrial presequence, 29(MPP),0.207," 1-5,8-12,20-24,64-68,90-94", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1157, NP_001166927 GeneID:5160 PDHA1,1, Possessing mitochondrial presequence, 30(Icp55*),0.207," 1-5,8-12,20-24,64-68,90-94", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1158, NP_001166925 GeneID:5160 PDHA1,0.986, Possessing mitochondrial presequence, 67(MPP),0.164," 1-5,8-12,43-47,58-62", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1158, NP_001166925 GeneID:5160 PDHA1,0.986, Possessing mitochondrial presequence, 68(Icp55*),0.164," 1-5,8-12,43-47,58-62", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1159, NP_000275 GeneID:5160 PDHA1,1, Possessing mitochondrial presequence, 29(MPP),0.207," 1-5,8-12,20-24,64-68,90-94", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1159, NP_000275 GeneID:5160 PDHA1,1, Possessing mitochondrial presequence, 30(Icp55*),0.207," 1-5,8-12,20-24,64-68,90-94", 1-12-high, -, -, -, -, -, -, -, -, -, -, -, 7-12, 8-13, -, 
1160, NP_006397 GeneID:10549 PRDX4,0, No mitochondrial presequence, 67(MPP),-0.03, , 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1161, NP_001121599 GeneID:2710 GK,0.023, No mitochondrial presequence, 25(MPP),0.08, , 8-18-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1162, NP_976325 GeneID:2710 GK,0.024, No mitochondrial presequence, 25(MPP),0.08, , 8-18-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1163, NP_000158 GeneID:2710 GK,0.024, No mitochondrial presequence, 25(MPP),0.08, , 8-18-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1164, NP_001191948 GeneID:2710 GK,0.023, No mitochondrial presequence, 25(MPP),0.08, , 8-18-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1165, NP_001182451 GeneID:347411 MPC1L,0.086, No mitochondrial presequence, 71(MPP),0.07," 1-5,68-72", 7-16-high, -, -, -, -, -, -, -, -, 6-11, -, 5-10, -, -, -, 
1166, NP_776155 GeneID:139341 FUNDC1,0, No mitochondrial presequence, 30(MPP),-0.167," 33-37,71-75", 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1167, NP_001129470 GeneID:54539 NDUFB11,0.992, Possessing mitochondrial presequence, 13(MPP),0.154, 10-14, 14-23-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1167, NP_001129470 GeneID:54539 NDUFB11,0.992, Possessing mitochondrial presequence, 14(Icp55*),0.154, 10-14, 14-23-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1168, NP_061929 GeneID:54539 NDUFB11,0.993, Possessing mitochondrial presequence, 13(MPP),0.154, 10-14, 14-23-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1168, NP_061929 GeneID:54539 NDUFB11,0.993, Possessing mitochondrial presequence, 14(Icp55*),0.154, 10-14, 14-23-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1169, NP_001161419 GeneID:10245 TIMM17B,0, No mitochondrial presequence, 45(MPP),0, 42-46, 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1169, NP_001161419 GeneID:10245 TIMM17B,0, No mitochondrial presequence, 46(Icp55*),0, 42-46, 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1170, NP_005825 GeneID:10245 TIMM17B,0, No mitochondrial presequence, 7(MPP),-0.286, , 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1171, NP_004484 GeneID:3028 HSD17B10,0.613, Possessing mitochondrial presequence, 30(MPP),0.067, 27-31, 6-15-high, -, -, -, -, -, 4-9, -, -, -, 3-8, -, -, -, -, 
1172, NP_001032900 GeneID:3028 HSD17B10,0.613, Possessing mitochondrial presequence, 30(MPP),0.067, 27-31, 6-15-high, -, -, -, -, -, 4-9, -, -, -, 3-8, -, -, -, -, 
1173, NP_055296 GeneID:27301 APEX2,0.082, No mitochondrial presequence, 15(MPP),0.2," 1-5,32-36", 12-21-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1174, NP_001258677 GeneID:27301 APEX2,0.008, No mitochondrial presequence, 11(MPP),0.273, 3-7, 5-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1175, NP_001857 GeneID:1349 COX7B,0.996, Possessing mitochondrial presequence, 24(MPP),0.167, , 4-13-high, -, -, -, -, -, -, 4-9, -, -, -, -, -, -, -, 
1176, NP_543022 GeneID:140886 PABPC5,0, No mitochondrial presequence, 46(MPP),0.065," 15-19,46-50", 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1177, NP_004076 GeneID:1678 TIMM8A,0, No mitochondrial presequence, 32(MPP),-0.062," 19-23,44-48,67-71", 15-24-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1178, NP_001139423 GeneID:1678 TIMM8A,0, No mitochondrial presequence, 32(MPP),-0.062, 19-23, 15-24-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1179, NP_001012773 GeneID:401612 SLC25A53,0.061, No mitochondrial presequence, 16(MPP),0, 48-52, 6-15-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1180, NP_001143 GeneID:292 SLC25A5,0.007, No mitochondrial presequence, 81(MPP),0.062, 78-82, 1-13-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1181, NP_660348 GeneID:203427 SLC25A43,0.435, Possessing mitochondrial presequence, 47(MPP),0.064," 76-80,90-94", 17-26-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1182, NP_004532 GeneID:4694 NDUFA1,0.035, No mitochondrial presequence, 29(MPP),0, 57-61, 18-29-high, -, -, -, -, -, -, -, -, 24-29, -, -, -, -, -, 
1183, NP_665812 GeneID:9131 AIFM1,0.944, Possessing mitochondrial presequence, 22(MPP),0.182, 53-57, 12-23-high, -, -, -, -, -, -, 19-24, -, -, -, -, -, -, -, 
1184, NP_665811 GeneID:9131 AIFM1,0.901, Possessing mitochondrial presequence, 22(MPP),0.182, , 12-23-high, -, -, -, -, -, -, 19-24, -, -, -, -, -, -, -, 
1185, NP_004199 GeneID:9131 AIFM1,0.862, Possessing mitochondrial presequence, 22(MPP),0.182, , 12-23-high, -, -, -, -, -, -, 19-24, -, -, -, -, -, -, -, 
1186, NP_001124319 GeneID:9131 AIFM1,0.851, Possessing mitochondrial presequence, 22(MPP),0.182, , 12-23-high, -, -, -, -, -, -, 19-24, -, -, -, -, -, -, -, 
1187, NP_001124318 GeneID:9131 AIFM1,0.003, No mitochondrial presequence, 79(MPP),0.013, , 12-21-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1188, NP_777358 GeneID:3421 IDH3G,0.797, Possessing mitochondrial presequence, 38(MPP),0.053," 2-6,12-16,77-81", 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1189, NP_004126 GeneID:3421 IDH3G,0.801, Possessing mitochondrial presequence, 38(MPP),0.053," 2-6,12-16,77-81", 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1190, NP_000024 GeneID:215 ABCD1,0.716, Possessing mitochondrial presequence, 18(MPP),0.278," 29-33,67-71,72-76,78-82,83-87", 3-17-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1191, NP_001018025 GeneID:4515 MTCP1,0, No mitochondrial presequence, 57(MPP),-0.088, , 4-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1192, NP_001018024 GeneID:100272147 CMC4,0.009, No mitochondrial presequence, 47(MPP),0.085," 14-18,35-39", 9-18-high, -, -, -, -, -, -, -, -, -, -, -, -, 14-19, -, 
1193, NP_689920 GeneID:8034 SLC25A16,0, No mitochondrial presequence, 39(MPP),0.026, 79-83, 14-23-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1194, NP_001600 GeneID:36 ACADSB,0.996, Possessing mitochondrial presequence, 18(MPP),0.222," 5-9,68-72", 15-24-low, -, -, 6-11, -, 5-10, -, -, -, -, -, -, -, -, -, 
1195, NP_078969 GeneID:79746 ECHDC3,0.444, Possessing mitochondrial presequence, 30(MPP),0.133, 6-10, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1196, NP_055132 GeneID:23590 PDSS1,0.644, Possessing mitochondrial presequence, 77(MPP),0.156, 2-6, 1-10-low, -, -, -, -, -, -, -, -, -, -, -, 1-6, -, -, 
1197, NP_060934 GeneID:55847 CISD1,0, No mitochondrial presequence, 34(MPP),0.059," 31-35,56-60,71-75", 8-17-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1198, NP_277032 GeneID:3098 HK1,0, No mitochondrial presequence, 8(MPP),0, 26-30, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1199, NP_277035 GeneID:3098 HK1,0.022, No mitochondrial presequence, 58(MPP),0.069," 2-6,10-14", 5-14-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1200, NP_277033 GeneID:3098 HK1,0, No mitochondrial presequence, 8(MPP),0, 26-30, 21-30-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1201, NP_006068 GeneID:10367 MICU1,0.846, Possessing mitochondrial presequence, 32(MPP),0.125, , 18-27-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1202, NP_001182448 GeneID:10367 MICU1,0.153, No mitochondrial presequence, 54(MPP),0," 1-5,28-32", 7-16-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1203, NP_001182447 GeneID:10367 MICU1,0.845, Possessing mitochondrial presequence, 32(MPP),0.125, , 18-27-high, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1204, NP_612366 GeneID:90550 MCU,0.106, No mitochondrial presequence, 50(MPP),0.1, , 1-10-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
1205, NP_001257609 GeneID:90550 MCU,0.015, No mitochondrial presequence, 46(MPP),0.022, 73-77, 9-20-low, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 
